item_id,project_id,time_period_start,requested_qty,received_qty,returned_qty,consumed_qty,end_available_amount,end_total_quantity,overdue_returns_count,avg_days_to_return
056953b9-ab07-45f8-932c-4a297349138e,unknown,2025-01-20,1.0,0.0,0.0,0.0,1,48,0,
05e9d525-9400-41a6-8f10-7f5ee5f590df,unknown,2024-12-30,1.0,0.0,0.0,0.0,1,1,0,
060a91a8-ff22-4c53-a32a-ec881e17c622,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-03,0.0,0.0,0.0,0.0,3,0,0,
060a91a8-ff22-4c53-a32a-ec881e17c622,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-12,0.0,0.0,0.0,0.0,3,0,0,
060a91a8-ff22-4c53-a32a-ec881e17c622,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-19,0.0,1.0,0.0,0.0,2,0,1,390.0
06545426-cd0c-4f1c-8e15-7d5750b4d434,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-06,5.0,0.0,0.0,0.0,0,0,0,
06545426-cd0c-4f1c-8e15-7d5750b4d434,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-17,1.0,5.0,0.0,0.0,0,0,1,425.0
06545426-cd0c-4f1c-8e15-7d5750b4d434,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-24,0.0,5.0,0.0,0.0,0,0,1,425.0
06b0071d-d003-4512-bddb-df5482c47025,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-13,0.0,1.0,0.0,0.0,0,0,1,179.0
073feb7e-208f-4cb2-93bb-4d7b9f49b2db,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-27,2.0,0.0,0.0,0.0,2,0,0,
075d06ef-8486-482e-8bcb-dfe451c9e7cc,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-24,0.0,1.0,0.0,0.0,2,0,1,158.0
07b07e22-db01-48ff-94e8-802acfedca77,unknown,2024-12-16,0.0,70.0,0.0,0.0,0,70,1,268.0
07c23adc-ddb1-4e00-bed7-c1cee03b1d6c,6e9a0257-963f-4255-89d1-4136da81e028,2025-04-14,0.0,4.0,0.0,0.0,0,0,1,152.0
0823c91e-c0e4-4daa-bf0d-18b88d83c5c3,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-10,0.0,80.0,0.0,0.0,0,0,1,425.0
0823c91e-c0e4-4daa-bf0d-18b88d83c5c3,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-15,0.0,10.0,0.0,0.0,0,0,1,410.0
0823c91e-c0e4-4daa-bf0d-18b88d83c5c3,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-29,0.0,20.0,0.0,0.0,0,0,0,
0823c91e-c0e4-4daa-bf0d-18b88d83c5c3,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-12,0.0,20.0,0.0,0.0,0,0,1,398.0
086ecaa9-04f6-412f-8fa6-77388c1091b9,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-24,0.0,0.0,0.0,0.0,8,0,0,
0887c33b-3b1a-422a-a2e1-e7132a01b49f,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-09,0.0,70.0,0.0,0.0,0,0,1,262.0
0890a38b-a2fc-4bb1-95a7-18fa0289aa76,unknown,2024-12-02,4.0,0.0,0.0,0.0,1,17,0,
0890a38b-a2fc-4bb1-95a7-18fa0289aa76,unknown,2025-03-31,1.0,0.0,0.0,0.0,1,17,0,
0890a38b-a2fc-4bb1-95a7-18fa0289aa76,unknown,2025-08-04,1.0,0.0,0.0,0.0,1,17,0,
08fbbfd5-eb86-49e0-b61f-bd0a91e86f15,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-13,50.0,0.0,0.0,0.0,30,0,0,
08fbbfd5-eb86-49e0-b61f-bd0a91e86f15,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-10,0.0,0.0,0.0,0.0,30,0,0,
08fbbfd5-eb86-49e0-b61f-bd0a91e86f15,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-24,50.0,0.0,0.0,0.0,30,0,0,
08fbbfd5-eb86-49e0-b61f-bd0a91e86f15,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-31,0.0,20.0,0.0,0.0,10,0,1,163.0
0919f4e0-ba59-4b71-8d29-7e5e764af404,unknown,2025-02-03,2.0,0.0,0.0,0.0,2,2,0,
0997bc69-b0b6-4855-927c-4a12322ac02a,unknown,2025-03-10,1.0,0.0,0.0,0.0,1,12,0,
09ab4153-9e40-4b4a-84a3-35b9c8b42e47,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-23,0.0,8.0,0.0,0.0,0,0,1,188.0
09fab61c-6d19-49d5-aefa-64d530d088ca,6e9a0257-963f-4255-89d1-4136da81e028,2025-07-14,1.0,0.0,0.0,0.0,1,0,0,
0a2760d1-290e-4d15-b91f-8f7eeecf7515,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-27,0.0,0.0,0.0,0.0,0,0,2,226.0
0a7ffbe6-1e02-4842-ae31-016d5d34a080,6e9a0257-963f-4255-89d1-4136da81e028,2024-10-14,0.0,0.0,0.0,0.0,6,0,0,
0ac5088b-bbc1-4b77-a99b-08740a63eb8b,unknown,2025-02-03,0.0,2.0,0.0,0.0,4,8,1,214.0
0ac5088b-bbc1-4b77-a99b-08740a63eb8b,unknown,2025-07-07,1.0,0.0,0.0,0.0,4,8,0,
0ac5088b-bbc1-4b77-a99b-08740a63eb8b,unknown,2025-07-28,1.0,0.0,0.0,0.0,4,8,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-04-29,0.0,1.0,0.0,0.0,0,0,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-05-13,1.0,0.0,0.0,0.0,0,0,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-06-10,0.0,1.0,0.0,0.0,0,0,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-08-19,0.0,1.0,0.0,0.0,0,0,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-09-02,0.0,1.0,0.0,0.0,0,0,0,
0acd8d7d-35a5-44d2-b078-568fd8c11994,unknown,2024-09-16,0.0,2.0,0.0,0.0,0,0,0,
0ad36665-184a-45e5-bdad-5187bb2be036,unknown,2024-12-30,50.0,0.0,0.0,0.0,50,50,0,
0ae4b043-f0d7-44b4-84d4-0c3b7ec33672,6e9a0257-963f-4255-89d1-4136da81e028,2024-09-30,0.0,1.0,0.0,0.0,0,0,1,286.0
0b4eb2bc-f344-43b4-8ac3-5a314af5569b,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-29,0.0,56.0,0.0,0.0,0,0,2,408.5
0b6d9bd7-4920-46be-853c-42171bce1d61,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-06,0.0,1.0,0.0,0.0,9,0,0,
0b6d9bd7-4920-46be-853c-42171bce1d61,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-03,0.0,0.0,0.0,0.0,9,0,1,467.0
0b6d9bd7-4920-46be-853c-42171bce1d61,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-17,0.0,1.0,0.0,0.0,8,0,0,
0b6d9bd7-4920-46be-853c-42171bce1d61,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-30,0.0,1.0,0.0,0.0,7,0,0,
0b6d9bd7-4920-46be-853c-42171bce1d61,6e9a0257-963f-4255-89d1-4136da81e028,2025-02-24,0.0,1.0,0.0,0.0,6,0,0,
0c161bbe-c104-4527-8b3d-bb203ae62649,6e9a0257-963f-4255-89d1-4136da81e028,2024-11-11,3.0,0.0,0.0,0.0,3,0,0,
0c726adb-c8f5-4af3-b500-493957ec5e62,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-02,8.0,0.0,0.0,0.0,0,0,0,
0c98a85a-d942-4196-b642-03e36895bffa,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-10,0.0,1.0,0.0,0.0,0,0,1,186.0
0cccb026-01cc-476f-ae19-b6035554f9e1,6e9a0257-963f-4255-89d1-4136da81e028,2025-02-03,1.0,0.0,0.0,0.0,0,0,0,
0cccb026-01cc-476f-ae19-b6035554f9e1,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-03,0.0,2.0,0.0,0.0,0,0,1,188.0
0cd0cec2-653e-4be8-8940-ef902a9a0dcb,unknown,2025-03-24,1.0,0.0,0.0,0.0,57,57,0,
0cd0cec2-653e-4be8-8940-ef902a9a0dcb,unknown,2025-03-31,0.0,1.0,0.0,0.0,56,57,1,163.0
0dfb31d3-8888-48e6-a461-267147263ed5,unknown,2024-12-30,0.0,1.0,0.0,0.0,0,1,1,240.0
0e1f7d5e-c043-44da-bf16-4eb253fd1dfa,unknown,2024-12-02,20.0,0.0,0.0,0.0,20,20,0,
0ea5fca0-8f91-49ec-9bb9-6fe15249790c,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-13,0.0,30.0,0.0,0.0,0,0,1,214.0
0ea5fca0-8f91-49ec-9bb9-6fe15249790c,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-27,30.0,0.0,0.0,0.0,0,0,0,
0f3b2b07-8807-4c86-acc5-dfc84258581b,unknown,2025-01-20,1.0,0.0,0.0,0.0,1,48,0,
0f94821d-02f3-4341-927a-9624fe911c17,unknown,2024-12-30,0.0,6.0,0.0,0.0,0,6,1,240.0
104f8cc4-ac6a-40bf-9535-132f8ebecd94,unknown,2025-07-28,3.0,0.0,0.0,0.0,100,100,0,
1087fe87-3f33-404c-8189-0afdaf66bc86,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-20,0.0,1.0,0.0,0.0,5,0,1,425.0
1087fe87-3f33-404c-8189-0afdaf66bc86,6e9a0257-963f-4255-89d1-4136da81e028,2025-02-24,1.0,0.0,0.0,0.0,5,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-05-06,0.0,4.0,0.0,0.0,0,0,1,408.0
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-05-20,0.0,0.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-06-17,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-07-29,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-09-02,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-11-04,0.0,1.0,0.0,0.0,0,0,1,298.0
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-11-11,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2024-12-09,0.0,1.0,0.0,0.0,0,0,1,278.0
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-01-27,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-02-24,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-03-03,0.0,3.0,0.0,0.0,0,0,1,192.0
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-03-17,1.0,0.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-04-07,2.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-04-14,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-05-12,0.0,1.0,0.0,0.0,0,0,0,
10f3e65d-3e38-40a7-ad69-d1e40b3b80be,unknown,2025-07-28,1.0,0.0,0.0,0.0,0,0,0,
119a6fb4-878d-477a-9b20-525f33cc0644,6e9a0257-963f-4255-89d1-4136da81e028,2025-07-28,1.0,0.0,0.0,0.0,9,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-06,0.0,1.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-29,0.0,1.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-12,1.0,1.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-26,0.0,0.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-09-09,0.0,1.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2024-09-16,0.0,3.0,0.0,0.0,0,0,1,356.0
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-27,0.0,1.0,0.0,0.0,0,0,1,227.0
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-05-05,0.0,0.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-05-12,1.0,0.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-06-02,1.0,0.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-06-09,0.0,1.0,0.0,0.0,0,0,0,
12345f94-43da-44bb-a1c0-4de8d3638fc5,6e9a0257-963f-4255-89d1-4136da81e028,2025-06-16,0.0,1.0,0.0,0.0,0,0,1,89.0
12533145-5e69-4f73-b5d1-ba00068c2c6e,6e9a0257-963f-4255-89d1-4136da81e028,2024-11-11,0.0,3.0,0.0,0.0,0,0,1,286.0
128f8c87-7dce-4940-9875-2c4a7e11417a,unknown,2024-12-02,8.0,0.0,0.0,0.0,8,8,0,
128f8c87-7dce-4940-9875-2c4a7e11417a,unknown,2025-03-03,1.0,0.0,0.0,0.0,8,8,0,
128f8c87-7dce-4940-9875-2c4a7e11417a,unknown,2025-03-17,2.0,0.0,0.0,0.0,8,8,0,
129d5165-221d-428b-8c3b-7023770fde4a,unknown,2024-08-26,0.0,1.0,0.0,0.0,0,0,0,
129d5165-221d-428b-8c3b-7023770fde4a,unknown,2024-12-09,0.0,1.0,0.0,0.0,0,0,0,
129d5165-221d-428b-8c3b-7023770fde4a,unknown,2025-02-10,0.0,1.0,0.0,0.0,0,0,0,
129d5165-221d-428b-8c3b-7023770fde4a,unknown,2025-05-05,1.0,0.0,0.0,0.0,0,0,0,
12cd63a5-f6aa-4d6d-9445-9bdda5cd4e89,unknown,2025-07-21,0.0,0.0,0.0,0.0,15,15,0,
12cd63a5-f6aa-4d6d-9445-9bdda5cd4e89,unknown,2025-07-28,0.0,0.0,0.0,0.0,15,15,0,
133769bd-8026-451c-ba13-e091daaa3cc7,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-02,12.0,0.0,0.0,0.0,12,0,0,
14115dea-8bd6-4c1a-9f31-c9da0736a9b4,6e9a0257-963f-4255-89d1-4136da81e028,2025-05-26,1.0,0.0,0.0,0.0,4,0,0,
14115dea-8bd6-4c1a-9f31-c9da0736a9b4,6e9a0257-963f-4255-89d1-4136da81e028,2025-06-09,1.0,0.0,0.0,0.0,4,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-05-20,0.0,2.0,0.0,0.0,3,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-07-15,0.0,1.0,0.0,0.0,2,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-08-05,0.0,1.0,0.0,0.0,1,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-09-23,0.0,1.0,0.0,0.0,0,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-11-11,0.0,1.0,0.0,0.0,0,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-11-25,0.0,1.0,0.0,0.0,0,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2024-12-16,0.0,2.0,0.0,0.0,0,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2025-01-20,0.0,1.0,0.0,0.0,0,0,0,
14ac1241-e1ba-43a7-a44b-ae24283dde01,unknown,2025-02-17,0.0,1.0,0.0,0.0,0,0,0,
1577efc9-9617-4009-9e10-13e673f6cfa8,6e9a0257-963f-4255-89d1-4136da81e028,2025-07-14,1.0,0.0,0.0,0.0,1,0,0,
158862ca-3861-49d0-a341-3bf73b030cdc,6e9a0257-963f-4255-89d1-4136da81e028,2025-01-27,2.0,0.0,0.0,0.0,2,0,0,
1640e08b-0233-4e3f-8e38-f134d2307c24,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-13,0.0,2.0,0.0,0.0,0,0,1,489.0
1640e08b-0233-4e3f-8e38-f134d2307c24,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-15,0.0,2.0,0.0,0.0,0,0,1,425.0
16f9d683-4e8a-4473-a705-9dc3b76a2bd0,6e9a0257-963f-4255-89d1-4136da81e028,2025-04-07,1.0,0.0,0.0,0.0,1,0,0,
1705aa1d-1493-4860-a76b-2995f279801c,unknown,2025-06-02,4.0,0.0,0.0,0.0,5,5,0,
173969f1-5eae-414c-9db6-6b06be97ab45,unknown,2025-02-10,0.0,0.0,0.0,0.0,1,1,0,
174ffdc4-2170-4594-98c8-80f9216db0c1,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-09,0.0,2.0,0.0,0.0,0,0,1,278.0
1778e2bd-b659-467e-9af2-bcd58b5d7206,unknown,2025-02-10,1.0,0.0,0.0,0.0,1,1,0,
1778e2bd-b659-467e-9af2-bcd58b5d7206,unknown,2025-04-07,1.0,0.0,0.0,0.0,1,1,0,
17a9cd1d-c8f9-4d92-8af7-bc943746b275,6e9a0257-963f-4255-89d1-4136da81e028,2024-10-28,0.0,1.0,0.0,0.0,0,0,1,321.0
17bd4b25-2305-4116-a7cc-899d2d21f56a,unknown,2025-03-31,1.0,0.0,0.0,0.0,2,2,0,
17cd6d09-1764-4729-868c-e057cdc212d7,6e9a0257-963f-4255-89d1-4136da81e028,2024-05-27,0.0,1.0,0.0,0.0,0,0,1,409.0
17cd6d09-1764-4729-868c-e057cdc212d7,6e9a0257-963f-4255-89d1-4136da81e028,2024-06-03,0.0,1.0,0.0,0.0,0,0,1,409.0
17cd6d09-1764-4729-868c-e057cdc212d7,6e9a0257-963f-4255-89d1-4136da81e028,2024-07-15,0.0,1.0,0.0,0.0,0,0,1,425.0
184c1964-1a04-43aa-940d-4db296754d5a,unknown,2024-12-30,0.0,5.0,0.0,0.0,0,5,1,240.0
184c478b-da32-4b81-9e3e-ba951824078b,unknown,2024-12-30,0.0,6.0,0.0,0.0,0,6,1,240.0
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-05-06,0.0,1.0,0.0,0.0,3,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-05-13,0.0,1.0,0.0,0.0,2,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-05-20,1.0,0.0,0.0,0.0,2,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-07-01,0.0,1.0,0.0,0.0,1,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-07-08,0.0,1.0,0.0,0.0,0,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-09-16,0.0,1.0,0.0,0.0,0,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-11-04,0.0,1.0,0.0,0.0,0,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2024-12-02,0.0,1.0,0.0,0.0,0,0,0,
18e7da2c-643e-4e62-a6fa-3068c5de3f6e,unknown,2025-04-28,1.0,0.0,0.0,0.0,0,0,0,
18ebd8ca-5fc8-4bd7-aef7-0da1cc51516d,6e9a0257-963f-4255-89d1-4136da81e028,2025-03-10,1.0,0.0,0.0,0.0,1,0,0,
18faadde-9716-4a75-b4f7-61852212a24d,unknown,2024-12-02,0.0,8.0,0.0,0.0,0,8,1,282.0
18fd249f-3382-46cb-9a64-9cf3a5c7da05,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-23,0.0,1.0,0.0,0.0,0,0,1,262.0
19bb9385-122c-4b19-bbc2-e3b3e6cb8e65,unknown,2024-05-13,2.0,0.0,0.0,0.0,3,0,0,
19bb9385-122c-4b19-bbc2-e3b3e6cb8e65,unknown,2024-06-24,0.0,1.0,0.0,0.0,2,0,0,
19bb9385-122c-4b19-bbc2-e3b3e6cb8e65,unknown,2024-08-19,0.0,0.0,0.0,0.0,2,0,1,381.0
19bb9385-122c-4b19-bbc2-e3b3e6cb8e65,unknown,2024-08-26,0.0,1.0,0.0,0.0,1,0,0,
1a8084ff-eb17-439a-8424-3a956ab6c2fd,unknown,2025-02-03,2.0,0.0,0.0,0.0,2,2,0,
1a84b651-6361-44f3-8c8a-c3f4d16c1b49,unknown,2025-04-07,0.0,1.0,0.0,0.0,1,4,1,60.0
1a84b651-6361-44f3-8c8a-c3f4d16c1b49,unknown,2025-06-02,1.0,0.0,0.0,0.0,1,4,0,
1a84b651-6361-44f3-8c8a-c3f4d16c1b49,unknown,2025-07-21,0.0,1.0,0.0,0.0,0,4,1,47.0
1afe2047-ad3b-40fa-8e8c-c3dcbef0f61c,6e9a0257-963f-4255-89d1-4136da81e028,2025-04-28,0.0,1.0,0.0,0.0,2,0,1,60.0
1b03efc3-997a-420b-a6d8-495f85c1ab73,6e9a0257-963f-4255-89d1-4136da81e028,2024-12-23,0.0,5.0,0.0,0.0,24,0,1,262.0
1b0db11f-20c2-44dd-9b2f-573bdb3a7858,6e9a0257-963f-4255-89d1-4136da81e028,2025-02-17,3.0,0.0,0.0,0.0,3,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-05-06,0.0,6.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-05-20,0.0,0.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-06-03,0.0,2.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-06-10,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-06-17,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-06-24,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-07-22,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-09-23,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-10-07,0.0,1.0,0.0,0.0,0,0,1,340.0
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-11-04,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-12-02,0.0,2.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-12-16,0.0,0.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2024-12-30,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-01-20,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-01-27,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-02-03,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-02-17,0.0,1.0,0.0,0.0,0,0,1,206.0
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-03-03,2.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-03-17,0.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-03-31,0.0,0.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-04-07,0.0,0.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-04-21,1.0,1.0,0.0,0.0,0,0,0,
1ba99385-96ce-4fbb-92ed-83448c0a2cb0,unknown,2025-06-16,0.0,1.0,0.0,0.0,0,0,1,89.0
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-04-29,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-05-06,0.0,3.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-05-20,0.0,0.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-06-03,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-06-10,0.0,2.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-06-17,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-06-24,0.0,2.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-07-08,1.0,0.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-07-22,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2024-10-07,0.0,1.0,0.0,0.0,0,0,1,340.0
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2025-02-17,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2025-03-10,0.0,1.0,0.0,0.0,0,0,0,
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2025-04-07,0.0,2.0,0.0,0.0,0,0,1,158.0
1bc3c9fb-8285-46dd-a744-6840fa6cbf9e,unknown,2025-06-16,0.0,1.0,0.0,0.0,0,0,1,89.0
1cb6c268-4103-417e-9856-f4e24b63a440,unknown,2025-01-20,1.0,0.0,0.0,0.0,1,48,0,
1d2494fb-f994-4a1b-af69-00d3075c0fa7,unknown,2025-01-27,0.0,0.0,0.0,0.0,15,15,0,
1d24f658-5951-49e6-8f54-4decadb7c64c,6e9a0257-963f-4255-89d1-4136da81e028,2024-08-05,1.0,0.0,0.0,0.0,12,0,0,
1da29360-558f-4b92-8578-053d2c9d4a8a,unknown,2025-03-03,0.0,0.0,0.0,0.0,16,16,0,
1da29360-558f-4b92-8578-053d2c9d4a8a,unknown,2025-08-25,0.0,0.0,0.0,0.0,16,16,0,
